uid,salary_fairness,compensation_competitiveness,benefits_adequacy,workload_balance,schedule_flexibility,leave_policies_adequacy,workplace_safety_comfort,positive_inclusive_culture,access_to_tools_resources,professional_growth_opportunities,training_skill_development,clear_career_paths,manager_communication_clarity,raising_concerns_comfortability,manager_support_for_employees,job_security_feeling,organizational_financial_stability,open_communication_on_changes,team_collaboration_effectiveness,colleague_respect_support,constructive_conflict_management,clear_job_responsibilities,autonomy_in_role,role_alignment_with_skills,acknowledgement_of_contributions,fair_performance_evaluations,fair_rewards_for_effort,mission_values_meaningful,encouragement_of_innovation,Company_acts_ethically,free_text_box,sentiment_label
06f2e6ae-f77e-4175-8d76-869360c152e0,2,2,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,2,2,1,2,2,1,1,The tools and resources provided are stagnant to perform my job effectively.,Negative
cb17e46b-5ea9-42f3-a0b8-01f74f304a94,2,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,2,2,2,2,1,1,2,2,2,1,1,The workload is poor and I have a poor work-life balance.,Negative
fdef941c-2ea7-4155-9ec9-addad10b8906,4,4,4,4,4,5,4,4,4,5,4,4,5,4,5,4,4,4,5,4,5,5,5,4,5,4,4,4,4,4,The professional growth opportunities here are love.,Positive
9c5afc99-585e-4b25-89c4-3646c7de911d,4,4,3,3,4,4,3,3,3,3,4,4,4,3,3,4,4,3,4,3,3,3,4,3,3,3,4,3,4,4,Everything is just standard. There's nothing much to say.,Neutral
51d9a1ae-ff8c-4c57-8dfa-61331d801dfa,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,The workload is unhappy and I have a unhappy work-life balance.,Negative
c041d437-bf18-41e8-8a28-ae927f690414,5,4,4,4,5,5,5,4,5,4,4,4,5,4,5,5,5,5,4,5,4,5,4,5,4,5,5,4,5,4,My manager is so proud. I am proud with the leadership.,Positive
68fba2c9-be40-4e0d-baad-aad80998e2a1,3,3,4,4,4,3,4,4,3,3,3,3,3,4,3,3,3,3,4,3,4,3,3,4,3,4,4,4,4,3,I have mixed feelings. The new policy is fine.,Neutral
ac126722-f375-452a-a9df-e9b2319ff91a,1,1,2,1,2,2,2,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,The recent organizational changes were communicated in a difficult manner.,Negative
ac691b17-9994-424a-9073-d0d47d206384,5,5,4,5,4,4,4,5,4,4,4,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,4,4,5,4,I'm truly enjoy with the recognition I've received.,Positive
eb3bbc63-a047-49d4-9a15-7d6791c2e44c,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,"My contributions feel completely stagnant, and I am not stagnant for my work.",Negative
2fba8c8c-f145-4e27-bc7b-1be6bb88b02c,5,4,5,4,4,4,5,4,4,4,4,5,4,5,4,4,4,4,4,5,4,5,4,5,5,5,4,5,4,4,I'm truly wonderful with the recognition I've received.,Positive
00440d08-a88d-4269-a91f-636799202947,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,1,1,1,1,2,There's a stagnant culture and a stagnant of respect.,Negative
18edaa73-e0fe-4352-94d9-85e59a3c3dc7,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,2,2,2,2,1,2,1,2,2,1,2,There's a terrible culture and a terrible of respect.,Negative
ab3156c8-2290-474a-9b63-18c959ba41fc,1,2,1,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,I'm poor with my salary. It is poor for my experience.,Negative
9b74b9f6-1670-403f-b69c-a6c9fc9befad,5,5,4,4,4,4,4,5,5,5,5,4,5,4,4,5,4,4,4,4,5,4,4,4,4,5,4,5,5,5,I feel proud about my job. The team is proud.,Positive
f4f0e5bf-7108-4a5a-a6b3-c31589955ece,2,1,2,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,2,2,2,2,1,1,1,1,1,1,2,1,The recent organizational changes were communicated in a problem manner.,Negative
9b553646-2c3f-4344-ac2b-948a538bec10,2,2,2,2,2,1,2,1,2,2,1,1,2,2,1,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,The recent organizational changes were communicated in a problem manner.,Negative
b9f45801-2e74-4750-9396-a308d5cd3d25,1,2,1,1,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,"My contributions feel completely difficult, and I am not difficult for my work.",Negative
89c267cc-7b08-4afa-84bc-c50e6969b0f6,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,1,1,The recent organizational changes were communicated in a toxic manner.,Negative
5d9158b2-aca5-4748-aecb-685f66c92271,2,2,1,2,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,2,1,Communication is a unhappy here. I am unhappy with management.,Negative
768dc9cb-e3ce-4d84-b7ec-3ea7fb126cff,2,1,1,2,2,2,1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,Communication is a unbearable here. I am unbearable with management.,Negative
0d7da384-d22c-4152-b518-6afaed006fa9,3,3,4,4,3,3,3,3,4,4,4,3,3,3,4,3,4,3,4,3,3,3,3,3,3,3,4,3,3,4,I have mixed feelings. The new policy is fine.,Neutral
f32a5f24-0153-4dba-9320-db3ca4bf4ce1,3,4,4,4,4,3,3,3,4,4,4,4,4,3,4,3,4,3,4,4,4,4,4,3,3,3,3,4,4,3,My job is average. The responsibilities are average.,Neutral
26c46267-d23e-4b2c-a0f7-0bca9439016a,1,1,1,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,The recent organizational changes were communicated in a poor manner.,Negative
a97057fb-fffb-4928-a57c-f770d18c4e01,4,3,4,3,4,3,3,3,4,3,4,4,4,3,4,3,4,3,4,3,3,4,4,4,4,4,4,3,4,4,I have mixed feelings. The new policy is normal.,Neutral
05009938-ab38-4dde-b771-63db4feaca64,5,4,4,5,5,5,5,4,4,4,5,4,4,4,4,4,4,5,5,4,5,4,5,4,4,5,5,5,4,4,I feel fantastic about my job. The team is fantastic.,Positive
366a5cbf-53d6-4211-9a0d-47f774a87239,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,There's a terrible culture and a terrible of respect.,Negative
38621157-279f-4f89-ab26-b95f257aa09b,4,5,5,4,5,5,4,4,5,4,4,5,5,4,4,5,5,5,4,5,4,4,4,4,4,4,5,5,5,5,The company's mission is supportive and I feel aligned with its values.,Positive
bbe94885-bbfc-41ed-9955-7822d7d90641,3,4,3,4,3,3,3,3,3,4,3,4,4,3,4,4,4,3,3,3,4,3,4,4,4,4,4,4,3,3,Everything is just normal. There's nothing much to say.,Neutral
4fc44aa3-57ab-4fcb-a5b2-069f10e2e535,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,1,1,"My contributions feel completely unbearable, and I am not unbearable for my work.",Negative
947a82fb-6021-4078-80e9-ad7670d9d583,1,2,1,2,2,1,1,2,2,1,2,1,1,2,2,1,1,2,2,1,1,1,2,1,2,1,2,1,2,1,The recent organizational changes were communicated in a unbearable manner.,Negative
a9e974a6-7a5a-409e-8743-af8b209c5808,2,1,1,1,2,2,1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,The tools and resources provided are toxic to perform my job effectively.,Negative
31b3c745-eaa5-44b8-ba8e-1bd148f293e6,4,3,3,3,4,4,3,3,3,4,4,4,3,4,3,4,4,3,4,3,3,3,4,3,3,3,3,3,4,3,My job is average. The responsibilities are average.,Neutral
49ed662a-0532-4d2d-b399-6412ac21e661,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,1,2,1,1,1,2,2,2,1,1,1,2,I'm unhappy with my salary. It is unhappy for my experience.,Negative
76c64626-02c8-4456-9e88-81f9083bf8a5,3,3,3,4,3,3,3,4,3,3,4,4,3,3,4,3,4,4,4,3,3,4,4,3,3,4,4,4,4,4,Everything is just okay. There's nothing much to say.,Neutral
db6ea93e-23af-49d5-adb0-b104067e6113,2,1,1,2,2,1,2,2,1,1,1,1,1,2,1,2,1,2,1,2,2,1,2,1,1,1,2,1,2,2,The workload is difficult and I have a difficult work-life balance.,Negative
eb9b909e-2acf-43b1-a900-7a89ab40c386,5,5,4,4,5,5,5,4,5,5,4,4,5,4,4,4,5,4,5,5,4,4,4,5,4,5,4,4,4,5,I am happy with the company culture.,Positive
3ab3905e-ad5d-4692-b981-a033df6e8548,4,4,5,5,5,4,5,4,5,5,5,4,5,4,4,5,4,4,4,5,4,4,4,5,4,5,4,5,4,4,The workplace environment is proud and promotes proud collaboration.,Positive
00636e5d-5871-4177-810e-9e2381b65928,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,2,1,1,2,The tools and resources provided are unbearable to perform my job effectively.,Negative
aac53d8b-8ac6-4c6f-8da2-236f48af7f99,4,5,5,5,5,5,5,4,5,4,5,5,4,5,5,5,4,5,4,4,4,5,4,4,4,5,4,5,4,5,The workplace environment is great and promotes great collaboration.,Positive
e923924a-f1f9-4c88-9238-8e7e827deace,4,3,3,3,4,3,4,3,4,3,4,3,4,4,4,4,3,3,4,3,3,3,3,4,4,3,3,4,4,3,Performance evaluations are normal and generally follow the same format.,Neutral
7781b082-db78-48e9-ac9c-06f80ba9a8fb,4,5,5,4,5,5,5,5,5,5,4,5,4,4,4,5,4,4,5,4,5,5,4,5,4,5,4,5,5,5,The workplace environment is wonderful and promotes wonderful collaboration.,Positive
cfca51e0-e140-4486-b97e-c640b73e3a2d,3,4,3,4,4,3,3,3,3,4,3,3,3,3,3,4,3,3,3,4,3,3,3,3,4,4,4,4,4,4,I find the level of autonomy to be normal.,Neutral
baf50950-a1bd-4baf-a7d8-62363ea26c5d,1,2,2,2,1,2,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1,2,1,1,"My contributions feel completely difficult, and I am not difficult for my work.",Negative
4ec5a447-7cce-4557-bbe0-07e342dee234,5,4,5,5,5,5,4,5,4,5,4,5,5,4,5,4,5,4,5,5,4,4,5,4,5,5,5,5,5,5,I'm truly love with the recognition I've received.,Positive
455939f0-7279-4a0e-9b36-065f4ed23d50,5,5,4,4,5,5,5,5,5,4,5,5,4,5,4,4,5,4,5,4,4,5,5,5,4,5,4,4,5,5,I feel fantastic about my job. The team is fantastic.,Positive
0edd8bb7-2720-423b-83ac-05a15da026b4,2,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,1,1,2,1,1,2,1,1,Communication is a low here. I am low with management.,Negative
0afd202c-493a-4c7c-b1f4-f22211829143,4,4,3,3,4,3,3,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,3,3,4,3,4,4,3,4,The training provided is regular. It serves its purpose.,Neutral
c85a66ba-4231-49a4-a4a1-51ff16f52453,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,The workload is low and I have a low work-life balance.,Negative
196d1c1e-ea57-4985-9e0e-84623d935d83,3,4,4,3,3,4,4,4,4,3,4,3,3,3,4,3,4,3,4,4,4,4,4,4,4,3,3,4,4,3,I find the level of autonomy to be acceptable.,Neutral
dcd59eb8-7e4b-48ff-824a-ef66f3cf59cb,2,1,2,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,2,1,2,2,2,2,1,1,1,1,2,"My contributions feel completely unhappy, and I am not unhappy for my work.",Negative
67ce22f0-f4d7-45ca-893e-55e8d5c65bf6,4,3,4,3,3,4,3,3,4,3,4,4,3,4,3,4,3,4,4,4,4,3,4,4,4,4,3,3,3,4,I have mixed feelings. The new policy is typical.,Neutral
19716c1c-4a22-4322-9ef2-929091a4a22a,3,3,4,3,4,4,3,3,4,3,3,4,4,3,4,4,4,4,3,3,3,4,3,3,3,4,4,3,3,3,The company's approach to innovation is quite okay.,Neutral
ee661d3e-0c5d-4213-ae8f-e8aaa759fd03,3,4,4,3,3,4,3,3,3,4,3,4,3,4,3,3,3,4,4,4,4,4,3,4,4,3,3,3,3,3,The training provided is adequate. It serves its purpose.,Neutral
c504147a-f715-4c4e-b0ed-0b97749c6c35,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,The tools and resources provided are unbearable to perform my job effectively.,Negative
a836f2ec-339e-4e9f-9d59-fef75a9860ef,4,4,5,5,5,4,5,5,4,4,5,5,4,4,4,4,4,5,4,5,5,5,4,4,4,4,5,4,5,5,I'm truly supportive with the recognition I've received.,Positive
f8c71183-2a06-4b1d-b31d-1771f11ee7c9,2,2,1,2,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,1,2,I'm mess with my salary. It is mess for my experience.,Negative
1ddbd7e9-711f-4138-994b-913e8f531b97,4,4,3,3,3,3,3,4,4,3,3,3,3,3,4,3,4,4,4,3,3,4,4,4,4,4,3,4,3,4,My job is normal. The responsibilities are normal.,Neutral
42e2db85-4c9c-4927-bc43-c686851a78bb,5,5,4,5,5,4,4,5,5,5,4,5,4,5,5,4,4,4,4,4,5,4,5,4,4,4,5,4,4,5,The compensation is proud and I feel proud proud.,Positive
f41afbc8-69ef-44d8-ac03-24d2b7ffa49c,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,There's a difficult culture and a difficult of respect.,Negative
9d980dfd-a9f4-4267-9ef6-4ad548d7778a,4,5,4,5,4,4,4,5,4,4,5,5,5,5,5,4,4,5,4,4,5,4,4,5,4,4,4,5,4,4,I am valued with the company culture.,Positive
d17fccbb-8578-4ef0-8386-c4a987648252,4,3,3,3,3,3,4,3,4,3,4,4,4,3,3,4,4,4,3,3,3,4,4,3,4,4,3,3,3,3,I find the level of autonomy to be standard.,Neutral
51becc8e-cfdb-4791-8687-0a7c080ef5e0,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,1,1,2,2,1,The tools and resources provided are low to perform my job effectively.,Negative
9809b31e-f74d-4a1a-80b5-2feb06983b10,2,1,2,1,1,1,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,1,2,1,2,1,Communication is a unbearable here. I am unbearable with management.,Negative
5397ad32-03b3-451e-b8db-4b01e849f763,1,2,2,2,2,2,1,2,1,1,2,1,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,1,2,The tools and resources provided are terrible to perform my job effectively.,Negative
25776909-88e8-4690-b61d-2cb7be3e7093,4,3,3,3,3,3,4,4,4,3,3,3,3,4,4,4,4,4,3,4,3,3,3,3,4,3,4,3,4,3,My benefits are standard and meet my basic needs.,Neutral
e8f30c5d-c7eb-46a6-96c9-46f9177d6d34,3,4,3,3,4,3,4,3,4,3,4,3,3,4,4,3,3,3,3,4,3,4,3,3,3,4,3,4,4,4,My benefits are fine and meet my basic needs.,Neutral
c269a418-a155-4dc5-9bfa-a468eb9eb9cf,2,1,2,1,1,2,1,1,2,1,2,1,1,2,1,2,1,1,2,1,2,2,1,1,2,2,1,1,1,2,The recent organizational changes were communicated in a low manner.,Negative
18c9fb41-3fa2-4e40-900a-567c6cb66d65,5,4,5,5,5,4,5,4,4,5,4,5,5,4,4,5,5,4,5,5,5,5,5,5,4,4,4,5,4,5,The company's mission is supportive and I feel aligned with its values.,Positive
7679a8f8-efde-445c-87c6-2df36a63c0d0,4,5,5,4,5,5,5,5,4,5,4,5,4,5,5,4,5,4,4,4,4,5,4,5,5,4,5,5,5,5,I am excellent with the company culture.,Positive
897e5265-f07a-4fbe-80da-f945058f35f5,4,4,4,4,5,4,4,4,5,4,4,4,4,5,4,5,5,4,4,4,5,4,4,4,4,5,5,5,5,5,My manager is so supportive. I am supportive with the leadership.,Positive
d932e272-a779-410f-abc7-b2a6835e54e0,4,5,4,5,5,5,5,4,5,5,5,4,4,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,The workplace environment is happy and promotes happy collaboration.,Positive
308bcdd6-18d9-487e-9972-aea31aaedc35,3,4,3,4,4,4,3,3,4,4,4,4,4,3,4,3,3,3,3,4,4,3,3,4,4,3,4,4,4,3,I have mixed feelings. The new policy is acceptable.,Neutral
7642f9d7-e73d-4112-81c7-0f5465881d20,2,2,1,1,2,1,1,1,2,2,1,2,2,2,1,2,1,1,2,1,1,2,1,2,2,2,1,1,1,2,The tools and resources provided are poor to perform my job effectively.,Negative
3280e623-5837-4551-9c63-b69de7e9d1dd,2,2,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,I'm difficult with my salary. It is difficult for my experience.,Negative
a9d635c4-c5f8-4cf5-8d64-640985b6584f,5,5,5,5,4,4,4,5,5,5,4,4,4,5,5,5,4,5,5,4,5,4,4,4,4,4,4,5,4,5,I'm truly enjoy with the recognition I've received.,Positive
0d8cca8e-05cd-4575-992d-d5e904f535bd,2,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,2,1,2,1,2,2,1,1,2,1,2,1,2,1,"My contributions feel completely terrible, and I am not terrible for my work.",Negative
b9fe0ad9-4eea-43f6-87f8-c154fadaa84d,3,4,4,4,3,4,4,3,3,3,4,4,4,3,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,Everything is just okay. There's nothing much to say.,Neutral
88317f6b-1c99-481c-989a-cc84dee3e610,1,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,1,1,2,1,2,1,2,2,1,2,1,1,1,2,"My contributions feel completely low, and I am not low for my work.",Negative
64009dc5-9d34-442c-9c10-73379128a9a9,4,4,5,4,5,4,5,4,5,5,4,5,4,5,5,5,5,5,5,4,5,5,5,4,4,4,5,5,5,5,The compensation is love and I feel love love.,Positive
ff996991-4cc2-4cc2-9ffc-1abbc48ac399,2,1,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,I'm mess with my salary. It is mess for my experience.,Negative
76246d17-44cc-4e44-b88c-42c7484900b1,1,2,1,2,1,1,2,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,There's a difficult culture and a difficult of respect.,Negative
ddb9abc5-2bc8-45a1-aff6-ce855c5a159d,5,5,5,4,5,5,5,5,4,4,5,5,5,4,5,4,4,5,4,4,4,5,5,5,5,5,5,5,5,4,The company's mission is great and I feel aligned with its values.,Positive
8feb9a5f-582c-490c-9aff-025fe5903871,4,3,4,3,3,3,3,3,4,4,3,4,3,3,4,4,3,3,3,3,3,4,4,4,3,4,4,3,4,4,I find the level of autonomy to be standard.,Neutral
1d87656c-8a7a-49c3-bbd6-c282ae4ea040,4,5,5,4,4,4,4,4,5,4,5,5,4,5,5,5,5,5,4,4,4,4,5,5,4,4,4,5,5,4,The workplace environment is valued and promotes valued collaboration.,Positive
1a2e2ca0-2968-4d21-9cae-f501bd08c20b,4,3,4,4,3,3,4,3,4,4,3,4,4,4,4,3,4,4,4,3,3,4,4,3,4,4,4,4,4,4,My job is acceptable. The responsibilities are acceptable.,Neutral
811ff060-f785-4c61-973a-f5bbd9533b4f,5,5,4,4,4,5,4,5,4,4,4,5,5,4,4,5,5,5,5,5,5,5,4,5,5,5,4,5,5,4,I am supportive with the company culture.,Positive
e1522d6f-7acd-487a-9475-870ea45e1542,3,4,4,3,3,4,4,4,3,3,3,4,4,3,4,4,3,4,4,4,4,3,4,4,3,4,4,3,4,3,Performance evaluations are adequate and generally follow the same format.,Neutral
ea94cc43-f579-4257-9674-c5548701af83,4,5,4,5,5,4,4,5,4,4,5,5,4,5,4,5,5,5,5,4,5,4,5,4,5,4,4,4,5,5,I feel excellent about my job. The team is excellent.,Positive
74d34e94-d43f-4b0a-b5fc-fe9da5a17ac1,5,4,5,4,4,4,5,5,5,5,4,4,5,4,4,5,4,5,5,5,4,4,4,4,5,4,4,5,4,4,I feel excellent about my job. The team is excellent.,Positive
21f0cc32-100e-4561-87ef-7f2f9894d63e,1,1,2,2,2,1,2,1,2,2,1,1,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,The recent organizational changes were communicated in a unhappy manner.,Negative
e6e7b16d-bf17-4663-9cea-19ef1e60ead9,1,2,1,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,The recent organizational changes were communicated in a problem manner.,Negative
8e1b492d-cb31-4345-9f11-b7ab89a6b46b,3,4,4,4,4,3,4,4,3,3,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,My job is typical. The responsibilities are typical.,Neutral
adcc4243-1943-474c-9fb4-a1c4544d3ce5,5,4,5,4,5,5,5,5,4,4,4,4,5,4,4,5,4,5,4,5,5,4,4,4,4,5,5,4,4,5,The company's mission is happy and I feel aligned with its values.,Positive
6ffe45e1-d36e-43c1-a054-8c1c6f967fb0,5,4,5,4,5,4,4,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,The workplace environment is love and promotes love collaboration.,Positive
d515041e-5e00-4115-a0dc-2576e1008f28,4,4,3,4,3,3,3,3,3,3,4,3,3,3,4,4,3,3,3,3,4,4,3,4,3,4,4,3,3,3,Everything is just acceptable. There's nothing much to say.,Neutral
1700c46f-0684-48b9-a38c-267ece0162ff,4,3,4,3,3,3,4,3,4,4,4,4,3,4,3,4,4,4,4,3,4,3,4,3,4,3,4,4,4,4,I have mixed feelings. The new policy is expected.,Neutral
1a12cc86-a351-4bb5-9518-d5df2a895884,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,1,1,2,1,"My contributions feel completely mess, and I am not mess for my work.",Negative
0e0bf0f3-a7b3-4b0b-a201-521546742f62,5,5,4,5,5,4,4,4,5,4,5,4,4,5,4,5,4,4,5,4,4,5,5,4,4,5,4,4,4,4,My manager is so wonderful. I am wonderful with the leadership.,Positive
e14c310b-d183-45bd-8638-d39569d118b5,1,2,2,1,1,2,2,2,1,1,1,1,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,2,"My contributions feel completely problem, and I am not problem for my work.",Negative
f0eec3f9-c535-4a1c-9a96-8e969c33158a,1,2,2,1,2,2,2,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,1,2,1,Communication is a poor here. I am poor with management.,Negative
33a4e3f7-2072-4e83-9914-209dcc23beb3,4,5,4,5,4,4,4,5,4,5,5,5,4,4,5,5,5,4,4,4,5,5,4,5,4,4,5,5,5,5,The compensation is wonderful and I feel wonderful wonderful.,Positive
ddcb5c82-2713-4d38-9dce-04943a2fb69c,3,3,3,3,4,4,4,3,3,4,4,4,4,3,4,3,3,4,4,4,3,3,3,3,4,3,4,4,3,3,I find the level of autonomy to be average.,Neutral
a382c0c5-221f-43e4-ac11-56ce6a0a7359,4,4,4,4,4,5,4,5,4,5,4,5,5,4,4,4,4,4,5,5,5,5,4,5,5,5,5,5,5,4,I feel proud about my job. The team is proud.,Positive
603a0143-605a-41a4-91d1-9090c653ef89,4,3,3,4,3,4,4,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,4,3,4,3,4,3,4,3,Everything is just average. There's nothing much to say.,Neutral
86f7880f-004c-4feb-bf10-6efd74553378,4,3,4,3,4,3,4,4,3,3,3,3,3,3,3,4,3,3,3,4,3,4,3,4,4,4,3,4,4,4,I have mixed feelings. The new policy is normal.,Neutral
dbce6a16-5117-413f-aa30-546175c1c3d4,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,The workload is stagnant and I have a stagnant work-life balance.,Negative
b64831ef-7618-4a27-96c4-def0955cc168,3,4,4,3,3,3,4,4,4,4,3,4,4,3,3,3,4,4,3,4,3,4,3,4,4,4,4,4,4,3,The training provided is average. It serves its purpose.,Neutral
5fb1f5b5-2d52-4a73-92aa-674fc086c98b,4,3,3,3,3,4,4,3,4,4,3,4,4,3,4,3,3,3,3,4,3,4,4,3,4,4,3,4,3,4,I find the level of autonomy to be fine.,Neutral
be87a70f-9dd4-413f-8d01-5162aa1f89f0,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,Communication is a difficult here. I am difficult with management.,Negative
792e0040-c09f-4186-8583-03a4c40f2e71,4,3,3,4,4,4,3,4,3,4,4,3,4,4,3,3,3,4,3,4,4,4,3,3,4,3,4,4,3,4,My job is regular. The responsibilities are regular.,Neutral
136720dc-b401-4b24-8060-47e5eb272242,5,4,4,5,4,5,5,5,5,5,5,4,5,5,5,4,4,4,5,5,5,4,5,5,4,4,4,5,5,5,I am enjoy with the company culture.,Positive
6c0b23a6-8440-40e4-9528-33c0f2454d26,4,3,4,4,4,3,4,4,4,4,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,Everything is just okay. There's nothing much to say.,Neutral
eaac6dbb-98d1-447d-8265-7146122f2ba0,2,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,2,1,2,2,2,2,1,2,1,1,2,2,1,1,Communication is a unbearable here. I am unbearable with management.,Negative
ecf7ee36-b8f8-4c73-aca8-2264027c27be,4,3,3,4,3,3,3,4,3,4,4,4,4,4,4,3,4,4,3,4,3,3,3,4,4,3,3,4,4,4,My job is fine. The responsibilities are fine.,Neutral
d4bbf491-bc40-4599-9871-bc47d591df4c,4,3,3,3,4,3,3,4,3,3,4,3,3,4,3,4,3,4,3,3,3,4,3,4,4,3,4,3,3,4,The training provided is expected. It serves its purpose.,Neutral
3bfdaed4-781b-4217-a0d3-f2f23ba93987,4,3,4,4,4,3,4,3,3,4,3,4,4,3,3,3,4,4,4,3,4,4,4,4,4,3,3,3,4,4,I have mixed feelings. The new policy is regular.,Neutral
59f6df46-2b4b-4672-852b-5bea14349f8f,3,3,3,4,4,4,3,4,3,3,3,3,4,3,3,3,4,4,4,4,4,4,3,3,4,3,3,4,4,4,My job is okay. The responsibilities are okay.,Neutral
7c373f6b-3707-4d92-8f35-e7421ad7b03a,4,4,3,4,3,3,4,3,3,4,4,3,3,3,4,3,3,3,3,4,4,3,3,3,4,3,4,4,3,4,I find the level of autonomy to be fine.,Neutral
7f2ab3b3-ff6c-452f-b2e5-6098b32957d5,1,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,2,2,2,1,1,1,2,The tools and resources provided are terrible to perform my job effectively.,Negative
62fd8c4d-f6e3-4c27-8871-a32b59273644,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,1,2,1,2,2,2,2,2,1,2,1,The tools and resources provided are problem to perform my job effectively.,Negative
07e042e8-0e95-4a69-b3e7-f9d888595dd5,2,2,2,2,2,2,1,1,1,2,1,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,I've found career progression to be unhappy and unclear.,Negative
98446f37-081c-4615-b498-a336fea21de2,4,4,4,3,3,3,3,3,3,4,4,3,3,3,4,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,My benefits are standard and meet my basic needs.,Neutral
c37a3c4f-2472-4f47-b429-e2fd66106041,4,5,5,5,5,5,5,5,4,4,5,4,5,5,4,4,5,5,5,4,5,5,4,5,4,5,4,5,5,4,The professional growth opportunities here are wonderful.,Positive
