uid,review_date,salary_fairness,compensation_competitiveness,benefits_adequacy,workload_balance,schedule_flexibility,leave_policies_adequacy,mission_values_meaningful,positive_inclusive_culture,company_values_alignment,diversity_hiring_promotion,employees_feel_included,respectful_welcoming_environment,professional_growth_opportunities,training_skill_development,clear_career_paths,manager_communication_clarity,raising_concerns_comfortability,manager_support_for_employees,free_text_box
31b3c745-eaa5-44b8-ba8e-1bd148f293e6,2024-06-08,4,3,3,3,4,4,3,3,3,2,3,2,4,4,4,3,4,3,My job is average. The responsibilities are average.
49ed662a-0532-4d2d-b399-6412ac21e661,2023-06-09,2,2,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,I'm unhappy with my salary. It is unhappy for my experience.
76c64626-02c8-4456-9e88-81f9083bf8a5,2024-11-29,3,3,3,4,3,3,4,4,4,3,3,4,3,4,4,3,3,4,Everything is just okay. There's nothing much to say.
db6ea93e-23af-49d5-adb0-b104067e6113,2023-08-31,2,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,2,1,The workload is difficult and I have a difficult work-life balance.
eb9b909e-2acf-43b1-a900-7a89ab40c386,2023-03-27,5,5,4,4,5,5,4,4,5,5,5,4,5,4,4,5,4,4,I am happy with the company culture.
3ab3905e-ad5d-4692-b981-a033df6e8548,2024-07-31,4,4,5,5,5,4,5,4,4,3,5,5,5,5,4,5,4,4,The workplace environment is proud and promotes proud collaboration.
00636e5d-5871-4177-810e-9e2381b65928,2024-11-12,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,The tools and resources provided are unbearable to perform my job effectively.
aac53d8b-8ac6-4c6f-8da2-236f48af7f99,2024-07-10,4,5,5,5,5,5,5,4,5,4,3,5,4,5,5,4,5,5,The workplace environment is great and promotes great collaboration.
e923924a-f1f9-4c88-9238-8e7e827deace,2024-07-27,4,3,3,3,4,3,4,3,4,2,3,3,3,4,3,4,4,4,Performance evaluations are normal and generally follow the same format.
7781b082-db78-48e9-ac9c-06f80ba9a8fb,2024-10-07,4,5,5,4,5,5,5,5,4,5,4,4,5,4,5,4,4,4,The workplace environment is wonderful and promotes wonderful collaboration.
cfca51e0-e140-4486-b97e-c640b73e3a2d,2023-01-28,3,4,3,4,4,3,4,3,4,2,3,4,4,3,3,3,3,3,I find the level of autonomy to be normal.
baf50950-a1bd-4baf-a7d8-62363ea26c5d,2024-09-11,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,"My contributions feel completely difficult, and I am not difficult for my work."
4ec5a447-7cce-4557-bbe0-07e342dee234,2024-07-09,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,I'm truly love with the recognition I've received.
455939f0-7279-4a0e-9b36-065f4ed23d50,2023-12-06,5,5,4,4,5,5,4,5,5,5,3,4,4,5,5,4,5,4,I feel fantastic about my job. The team is fantastic.
0edd8bb7-2720-423b-83ac-05a15da026b4,2023-11-27,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,1,2,1,Communication is a low here. I am low with management.
0afd202c-493a-4c7c-b1f4-f22211829143,2024-10-01,4,4,3,3,4,3,4,3,4,2,5,4,4,4,4,4,4,4,The training provided is regular. It serves its purpose.
c85a66ba-4231-49a4-a4a1-51ff16f52453,2024-05-20,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,1,The workload is low and I have a low work-life balance.
196d1c1e-ea57-4985-9e0e-84623d935d83,2023-12-14,3,4,4,3,3,4,4,4,3,3,4,3,3,4,3,3,3,4,I find the level of autonomy to be acceptable.
dcd59eb8-7e4b-48ff-824a-ef66f3cf59cb,2024-04-17,2,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,1,1,"My contributions feel completely unhappy, and I am not unhappy for my work."
67ce22f0-f4d7-45ca-893e-55e8d5c65bf6,2023-08-19,4,3,4,3,3,4,3,3,4,3,4,2,3,4,4,3,4,3,I have mixed feelings. The new policy is typical.
19716c1c-4a22-4322-9ef2-929091a4a22a,2023-07-09,3,3,4,3,4,4,3,3,3,3,3,3,3,3,4,4,3,4,The company's approach to innovation is quite okay.
ee661d3e-0c5d-4213-ae8f-e8aaa759fd03,2023-08-13,3,4,4,3,3,4,3,3,3,3,5,4,4,3,4,3,4,3,The training provided is adequate. It serves its purpose.
c504147a-f715-4c4e-b0ed-0b97749c6c35,2024-01-20,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,2,The tools and resources provided are unbearable to perform my job effectively.
a836f2ec-339e-4e9f-9d59-fef75a9860ef,2024-01-12,4,4,5,5,5,4,4,5,4,5,4,5,4,5,5,4,4,4,I'm truly supportive with the recognition I've received.
f8c71183-2a06-4b1d-b31d-1771f11ee7c9,2023-10-10,2,2,1,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,I'm mess with my salary. It is mess for my experience.
1ddbd7e9-711f-4138-994b-913e8f531b97,2024-09-24,4,4,3,3,3,3,4,4,5,5,4,4,3,3,3,3,3,4,My job is normal. The responsibilities are normal.
42e2db85-4c9c-4927-bc43-c686851a78bb,2024-09-19,5,5,4,5,5,4,4,5,5,4,3,4,5,4,5,4,5,5,The compensation is proud and I feel proud proud.
f41afbc8-69ef-44d8-ac03-24d2b7ffa49c,2023-09-16,1,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,There's a difficult culture and a difficult of respect.
9d980dfd-a9f4-4267-9ef6-4ad548d7778a,2023-12-25,4,5,4,5,4,4,5,5,3,5,3,4,4,5,5,5,5,5,I am valued with the company culture.
d17fccbb-8578-4ef0-8386-c4a987648252,2024-12-10,4,3,3,3,3,3,3,3,4,2,2,2,3,4,4,4,3,3,I find the level of autonomy to be standard.
51becc8e-cfdb-4791-8687-0a7c080ef5e0,2024-03-31,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,2,2,The tools and resources provided are low to perform my job effectively.
9809b31e-f74d-4a1a-80b5-2feb06983b10,2024-02-15,2,1,2,1,1,1,1,2,1,2,1,2,2,1,1,2,2,1,Communication is a unbearable here. I am unbearable with management.
5397ad32-03b3-451e-b8db-4b01e849f763,2024-10-10,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,2,1,The tools and resources provided are terrible to perform my job effectively.
25776909-88e8-4690-b61d-2cb7be3e7093,2023-11-14,4,3,3,3,3,3,3,4,4,5,5,3,3,3,3,3,4,4,My benefits are standard and meet my basic needs.
e8f30c5d-c7eb-46a6-96c9-46f9177d6d34,2024-11-07,3,4,3,3,4,3,4,3,4,2,5,4,3,4,3,3,4,4,My benefits are fine and meet my basic needs.
c269a418-a155-4dc5-9bfa-a468eb9eb9cf,2023-08-13,2,1,2,1,1,2,1,1,2,1,2,1,1,2,1,1,2,1,The recent organizational changes were communicated in a low manner.
18c9fb41-3fa2-4e40-900a-567c6cb66d65,2023-08-22,5,4,5,5,5,4,5,4,5,4,5,4,5,4,5,5,4,4,The company's mission is supportive and I feel aligned with its values.
7679a8f8-efde-445c-87c6-2df36a63c0d0,2024-11-14,4,5,5,4,5,5,5,5,5,5,5,5,5,4,5,4,5,5,I am excellent with the company culture.
897e5265-f07a-4fbe-80da-f945058f35f5,2024-10-25,4,4,4,4,5,4,5,4,5,5,4,5,4,4,4,4,5,4,My manager is so supportive. I am supportive with the leadership.
d932e272-a779-410f-abc7-b2a6835e54e0,2024-01-09,4,5,4,5,5,5,4,4,5,4,4,4,5,5,4,4,5,5,The workplace environment is happy and promotes happy collaboration.
308bcdd6-18d9-487e-9972-aea31aaedc35,2024-11-02,3,4,3,4,4,4,4,3,3,3,4,4,4,4,4,4,3,4,I have mixed feelings. The new policy is acceptable.
7642f9d7-e73d-4112-81c7-0f5465881d20,2024-08-30,2,2,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,1,The tools and resources provided are poor to perform my job effectively.
3280e623-5837-4551-9c63-b69de7e9d1dd,2024-04-16,2,2,1,1,2,2,2,1,2,1,2,1,1,1,1,2,1,2,I'm difficult with my salary. It is difficult for my experience.
a9d635c4-c5f8-4cf5-8d64-640985b6584f,2023-08-21,5,5,5,5,4,4,5,5,5,5,4,5,5,4,4,4,5,5,I'm truly enjoy with the recognition I've received.
0d8cca8e-05cd-4575-992d-d5e904f535bd,2024-11-22,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,"My contributions feel completely terrible, and I am not terrible for my work."
b9fe0ad9-4eea-43f6-87f8-c154fadaa84d,2023-04-23,3,4,4,4,3,4,4,3,4,4,2,2,3,4,4,4,3,4,Everything is just okay. There's nothing much to say.
88317f6b-1c99-481c-989a-cc84dee3e610,2024-05-11,1,1,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,"My contributions feel completely low, and I am not low for my work."
64009dc5-9d34-442c-9c10-73379128a9a9,2024-03-17,4,4,5,4,5,4,5,4,5,4,3,5,5,4,5,4,5,5,The compensation is love and I feel love love.
ff996991-4cc2-4cc2-9ffc-1abbc48ac399,2024-07-17,2,1,1,2,2,2,2,1,1,1,2,1,2,1,1,2,2,1,I'm mess with my salary. It is mess for my experience.
76246d17-44cc-4e44-b88c-42c7484900b1,2023-09-25,1,2,1,2,1,1,2,1,1,1,2,2,1,2,1,1,2,1,There's a difficult culture and a difficult of respect.
ddb9abc5-2bc8-45a1-aff6-ce855c5a159d,2024-05-24,5,5,5,4,5,5,5,5,4,4,4,4,4,5,5,5,4,5,The company's mission is great and I feel aligned with its values.
8feb9a5f-582c-490c-9aff-025fe5903871,2024-01-21,4,3,4,3,3,3,3,3,3,3,3,4,4,3,4,3,3,4,I find the level of autonomy to be standard.
1d87656c-8a7a-49c3-bbd6-c282ae4ea040,2024-01-22,4,5,5,4,4,4,5,4,3,4,3,3,4,5,5,4,5,5,The workplace environment is valued and promotes valued collaboration.
1a2e2ca0-2968-4d21-9cae-f501bd08c20b,2023-04-23,4,3,4,4,3,3,4,3,4,4,3,4,4,3,4,4,4,4,My job is acceptable. The responsibilities are acceptable.
811ff060-f785-4c61-973a-f5bbd9533b4f,2024-09-04,5,5,4,4,4,5,5,5,4,5,4,4,4,4,5,5,4,4,I am supportive with the company culture.
e1522d6f-7acd-487a-9475-870ea45e1542,2024-09-16,3,4,4,3,3,4,3,4,3,4,4,3,3,3,4,4,3,4,Performance evaluations are adequate and generally follow the same format.
ea94cc43-f579-4257-9674-c5548701af83,2023-03-22,4,5,4,5,5,4,4,5,5,5,3,4,4,5,5,4,5,4,I feel excellent about my job. The team is excellent.
74d34e94-d43f-4b0a-b5fc-fe9da5a17ac1,2024-11-29,5,4,5,4,4,4,5,5,4,5,5,5,5,4,4,5,4,4,I feel excellent about my job. The team is excellent.
21f0cc32-100e-4561-87ef-7f2f9894d63e,2023-04-23,1,1,2,2,2,1,2,1,1,1,1,2,2,1,1,2,2,2,The recent organizational changes were communicated in a unhappy manner.
e6e7b16d-bf17-4663-9cea-19ef1e60ead9,2023-01-02,1,2,1,2,2,1,1,1,2,1,3,2,2,1,1,1,1,2,The recent organizational changes were communicated in a problem manner.
8e1b492d-cb31-4345-9f11-b7ab89a6b46b,2024-10-03,3,4,4,4,4,3,3,4,4,4,4,4,3,4,4,3,4,4,My job is typical. The responsibilities are typical.
adcc4243-1943-474c-9fb4-a1c4544d3ce5,2023-08-08,5,4,5,4,5,5,4,5,5,5,5,5,4,4,4,5,4,4,The company's mission is happy and I feel aligned with its values.
6ffe45e1-d36e-43c1-a054-8c1c6f967fb0,2024-07-19,5,4,5,4,5,4,4,5,4,5,4,4,5,5,5,4,4,4,The workplace environment is love and promotes love collaboration.
d515041e-5e00-4115-a0dc-2576e1008f28,2023-08-13,4,4,3,4,3,3,3,3,2,3,2,2,3,4,3,3,3,4,Everything is just acceptable. There's nothing much to say.
1700c46f-0684-48b9-a38c-267ece0162ff,2024-01-20,4,3,4,3,3,3,4,3,4,3,2,2,4,4,4,3,4,3,I have mixed feelings. The new policy is expected.
1a12cc86-a351-4bb5-9518-d5df2a895884,2024-02-07,1,1,1,2,1,1,1,2,2,1,1,2,1,1,2,2,2,2,"My contributions feel completely mess, and I am not mess for my work."
0e0bf0f3-a7b3-4b0b-a201-521546742f62,2024-09-29,5,5,4,5,5,4,4,4,4,3,4,4,4,5,4,4,5,4,My manager is so wonderful. I am wonderful with the leadership.
e14c310b-d183-45bd-8638-d39569d118b5,2023-05-10,1,2,2,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1,"My contributions feel completely problem, and I am not problem for my work."
f0eec3f9-c535-4a1c-9a96-8e969c33158a,2023-02-22,1,2,2,1,2,2,1,1,1,1,1,2,1,2,1,1,2,1,Communication is a poor here. I am poor with management.
33a4e3f7-2072-4e83-9914-209dcc23beb3,2024-11-14,4,5,4,5,4,4,5,5,5,5,4,4,5,5,5,4,4,5,The compensation is wonderful and I feel wonderful wonderful.
ddcb5c82-2713-4d38-9dce-04943a2fb69c,2024-12-30,3,3,3,3,4,4,4,3,4,3,4,2,4,4,4,4,3,4,I find the level of autonomy to be average.
a382c0c5-221f-43e4-ac11-56ce6a0a7359,2024-11-02,4,4,4,4,4,5,5,5,5,4,5,4,5,4,5,5,4,4,I feel proud about my job. The team is proud.
603a0143-605a-41a4-91d1-9090c653ef89,2024-12-10,4,3,3,4,3,4,3,3,4,2,3,3,3,4,3,3,3,3,Everything is just average. There's nothing much to say.
86f7880f-004c-4feb-bf10-6efd74553378,2024-02-20,4,3,4,3,4,3,4,4,4,4,4,4,3,3,3,3,3,3,I have mixed feelings. The new policy is normal.
dbce6a16-5117-413f-aa30-546175c1c3d4,2023-09-04,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,The workload is stagnant and I have a stagnant work-life balance.
b64831ef-7618-4a27-96c4-def0955cc168,2024-03-14,3,4,4,3,3,3,4,4,3,4,5,5,4,3,4,4,3,3,The training provided is average. It serves its purpose.
5fb1f5b5-2d52-4a73-92aa-674fc086c98b,2023-07-22,4,3,3,3,3,4,4,3,5,3,5,2,4,3,4,4,3,4,I find the level of autonomy to be fine.
be87a70f-9dd4-413f-8d01-5162aa1f89f0,2023-07-03,2,1,2,2,1,2,2,2,1,2,2,1,1,2,1,2,2,1,Communication is a difficult here. I am difficult with management.
792e0040-c09f-4186-8583-03a4c40f2e71,2023-05-03,4,3,3,4,4,4,4,4,5,3,5,4,4,4,3,4,4,3,My job is regular. The responsibilities are regular.
136720dc-b401-4b24-8060-47e5eb272242,2024-02-05,5,4,4,5,4,5,5,5,4,5,5,4,5,5,4,5,5,5,I am enjoy with the company culture.
6c0b23a6-8440-40e4-9528-33c0f2454d26,2023-10-21,4,3,4,4,4,3,4,4,2,4,3,2,4,3,3,4,4,4,Everything is just okay. There's nothing much to say.
eaac6dbb-98d1-447d-8265-7146122f2ba0,2023-10-07,2,1,1,2,2,1,2,2,1,1,2,2,1,1,1,2,1,1,Communication is a unbearable here. I am unbearable with management.
ecf7ee36-b8f8-4c73-aca8-2264027c27be,2024-09-01,4,3,3,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,My job is fine. The responsibilities are fine.
d4bbf491-bc40-4599-9871-bc47d591df4c,2023-07-17,4,3,3,3,4,3,3,4,3,3,2,2,3,4,3,3,4,3,The training provided is expected. It serves its purpose.
3bfdaed4-781b-4217-a0d3-f2f23ba93987,2024-05-25,4,3,4,4,4,3,3,3,5,3,3,3,4,3,4,4,3,3,I have mixed feelings. The new policy is regular.
59f6df46-2b4b-4672-852b-5bea14349f8f,2023-05-24,3,3,3,4,4,4,4,4,4,5,4,5,3,3,3,4,3,3,My job is okay. The responsibilities are okay.
7c373f6b-3707-4d92-8f35-e7421ad7b03a,2024-08-31,4,4,3,4,3,3,4,3,4,4,4,4,4,4,3,3,3,4,I find the level of autonomy to be fine.
7f2ab3b3-ff6c-452f-b2e5-6098b32957d5,2023-07-20,1,1,2,1,2,2,1,1,3,1,2,2,1,1,1,1,2,2,The tools and resources provided are terrible to perform my job effectively.
62fd8c4d-f6e3-4c27-8871-a32b59273644,2023-05-04,2,2,2,2,2,2,1,2,1,1,1,2,1,2,1,1,2,1,The tools and resources provided are problem to perform my job effectively.
07e042e8-0e95-4a69-b3e7-f9d888595dd5,2023-07-06,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2,1,I've found career progression to be unhappy and unclear.
98446f37-081c-4615-b498-a336fea21de2,2023-11-22,4,4,4,3,3,3,3,3,3,3,4,4,4,4,3,3,3,4,My benefits are standard and meet my basic needs.
c37a3c4f-2472-4f47-b429-e2fd66106041,2024-04-08,4,5,5,5,5,5,5,5,4,5,5,4,4,5,4,5,5,4,The professional growth opportunities here are wonderful.
22d22ccb-2c27-42f9-9b40-0779e65256f5,2023-12-15,4,3,4,3,4,3,4,4,4,4,4,4,4,3,4,3,4,3,The company's approach to innovation is quite expected.
e4fba96c-4143-46b5-ab56-ddb8f6d41f5b,2024-10-21,2,1,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,2,"My contributions feel completely unhappy, and I am not unhappy for my work."
61681523-e57f-4f4a-9b00-18d7f74d4c05,2024-02-07,4,5,5,5,5,4,5,4,4,3,4,3,5,5,5,4,5,4,The compensation is happy and I feel happy happy.
75d15d34-99e2-4c72-bf42-c5f720c1c75c,2023-12-12,4,3,4,4,4,4,3,3,4,3,3,2,4,4,3,3,3,3,Everything is just standard. There's nothing much to say.
1b062738-af48-4091-857a-8ee2ad43c685,2024-05-25,1,1,1,1,2,2,1,1,1,1,3,2,2,1,1,2,2,2,"My contributions feel completely unbearable, and I am not unbearable for my work."
a22c1adb-f671-4681-8f43-82388b219a91,2023-05-27,1,1,2,1,2,2,1,2,1,1,2,2,1,1,1,2,2,1,I've found career progression to be problem and unclear.
3dc3170b-6b89-41fa-b092-b4662bb60126,2023-05-28,1,1,1,2,1,2,2,1,3,1,1,1,2,2,2,1,2,1,The tools and resources provided are difficult to perform my job effectively.
c8bfc38f-1f3a-4a60-8296-7faa0fbaadce,2024-12-11,3,3,3,3,4,3,4,3,3,3,3,4,3,3,4,3,3,3,The company's approach to innovation is quite acceptable.
176f1e92-a6e1-45d5-805b-0d5b4080c38a,2024-05-03,4,3,4,3,3,3,4,3,3,3,2,2,4,4,4,4,4,3,The company's approach to innovation is quite regular.
88279be1-786a-46a2-a5f3-5486878870f9,2024-10-01,4,4,3,4,3,3,3,4,4,3,4,4,3,3,4,4,3,3,I find the level of autonomy to be acceptable.
3dfb78f9-5235-4d4f-b9e0-c7b590690494,2024-07-04,2,2,1,2,2,1,2,1,1,1,2,1,2,1,1,2,1,2,There's a toxic culture and a toxic of respect.
72a52e64-a224-4346-a247-361a4f5d2af4,2023-12-04,4,4,5,4,4,4,4,4,4,3,5,4,5,5,5,5,5,5,The professional growth opportunities here are supportive.
564336df-aaef-495d-aeeb-19b22673dedd,2024-10-02,4,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,4,5,The workplace environment is love and promotes love collaboration.
3c381940-7eda-497d-aa22-573b7f8b2679,2024-04-17,4,5,4,5,5,5,4,5,4,5,5,4,4,4,5,5,5,4,I am love with the company culture.
22045714-e433-4faf-9967-f655d90f072d,2023-05-31,3,3,3,4,3,4,4,4,4,4,4,3,3,4,3,3,4,4,Performance evaluations are normal and generally follow the same format.
5d3ca554-0732-4a12-864d-1445d08fc046,2024-02-19,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,The recent organizational changes were communicated in a stagnant manner.
eff0782f-6fa6-4b58-8c25-0c8ab0518741,2023-10-25,1,2,2,2,1,2,1,1,2,1,1,1,2,2,2,1,1,1,There's a mess culture and a mess of respect.
535ab512-0365-41d6-aba0-393b9ed6de9a,2024-09-02,1,2,1,2,2,1,2,1,2,2,1,1,2,1,2,1,2,2,The workload is low and I have a low work-life balance.
e761ccf2-b91c-44ae-95d7-fdd11806abe7,2023-09-20,4,4,3,4,4,3,3,3,3,2,4,4,4,4,4,4,4,4,The training provided is expected. It serves its purpose.
7c82f34a-853b-4744-9491-b48d819fb654,2023-05-24,4,3,4,4,3,3,3,3,3,3,4,2,4,3,3,4,4,4,The training provided is acceptable. It serves its purpose.
c018a052-f30a-496c-9ac6-1b73f17201b7,2023-12-12,4,5,5,4,4,4,4,5,4,4,5,5,4,4,4,5,5,5,I am happy with the company culture.
dd6fa527-98ed-43b3-b61f-bb1892ce955e,2024-09-15,4,5,5,4,5,4,5,4,5,4,4,5,5,5,4,4,4,4,The compensation is supportive and I feel supportive supportive.
7bf96351-0186-4649-8554-989dbf3c36cd,2024-07-25,3,3,4,4,3,3,4,3,4,2,4,2,3,4,4,4,4,4,The training provided is fine. It serves its purpose.
ab87eb6b-f61f-445b-8c97-33b2a460384f,2023-01-02,4,5,5,4,4,4,4,4,5,5,4,4,4,4,4,5,5,4,I feel fantastic about my job. The team is fantastic.
3876e7d2-942b-4af9-9484-4cccbc8f2edd,2023-10-31,2,1,2,2,2,1,1,1,1,1,2,2,1,2,2,1,2,1,The workload is difficult and I have a difficult work-life balance.
a38996b8-5bf1-4473-87df-5f8140f684f1,2023-09-11,3,4,3,4,3,4,3,4,2,4,3,2,3,4,4,3,4,4,The training provided is okay. It serves its purpose.
29a280b9-5e7d-4945-a6b7-36fd68f48f4e,2024-10-13,4,5,5,5,4,5,4,5,5,4,5,5,5,5,4,5,5,5,I feel happy about my job. The team is happy.
0bc44d51-790d-4d00-8329-24ca900d43f3,2024-03-28,4,5,5,5,4,4,5,4,4,3,5,4,4,5,4,5,4,5,The professional growth opportunities here are enjoy.
2fd9aeba-9cb9-46b8-aa7b-8192cf73f41f,2023-02-06,5,5,5,4,5,5,5,5,4,5,4,4,5,5,4,4,4,5,My manager is so wonderful. I am wonderful with the leadership.
cbc581e8-40f5-45d2-af99-b46bf9ea0513,2023-06-09,1,2,2,1,1,2,2,1,1,1,2,2,1,2,2,2,1,1,I'm unhappy with my salary. It is unhappy for my experience.
bdbf8598-86a2-4bed-ab4e-5bdb4b15ba22,2023-01-09,3,3,3,3,3,3,4,4,5,4,3,2,3,3,3,3,3,3,My job is fine. The responsibilities are fine.
7f3abcd8-3222-4d0b-aef0-3ab5ad76d145,2023-08-21,4,5,4,5,4,4,4,5,5,5,5,5,5,4,4,4,5,5,The workplace environment is supportive and promotes supportive collaboration.
e4c34154-bff2-4fb8-b48b-0c73da7c7755,2023-04-09,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,There's a unhappy culture and a unhappy of respect.
3447a068-bb5f-4849-bcc1-6d14a65afc7f,2024-10-20,3,3,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,Everything is just average. There's nothing much to say.
b136f207-7776-45cb-8efb-0a44872430b4,2023-07-27,2,1,2,2,1,1,2,2,1,2,1,2,1,2,1,2,2,2,"My contributions feel completely unbearable, and I am not unbearable for my work."
6d9eadee-30ea-45ae-90a8-46d5ff4b21f5,2023-05-11,1,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,1,2,Communication is a unbearable here. I am unbearable with management.
61d8dae4-767c-4a2a-9aeb-dd7569f80b2c,2024-02-08,4,4,5,5,5,5,5,4,4,5,5,4,5,5,5,4,5,5,The compensation is proud and I feel proud proud.
0abb4a6f-4bb8-4d4e-a45e-6306893b5ec6,2023-06-01,1,1,1,2,1,1,1,2,3,1,1,1,1,1,2,2,2,2,"My contributions feel completely poor, and I am not poor for my work."
9a36715a-97ed-43a1-bf86-b5195e692278,2023-02-23,5,4,5,5,4,5,5,4,4,4,5,4,5,4,5,4,4,4,My manager is so enjoy. I am enjoy with the leadership.
5dedaf14-b49e-4616-a6fe-ddd8d23c4c0c,2023-04-30,4,4,4,4,5,5,5,5,4,4,3,4,4,5,4,4,4,4,I am supportive with the company culture.
d25fb1da-ee59-4bff-99aa-fc3aad5da680,2024-11-03,4,3,3,4,4,3,4,4,3,5,2,4,3,3,3,4,3,4,My job is fine. The responsibilities are fine.
8c4eb1a2-a76a-4bf0-a3cf-b827b37a612f,2024-09-19,5,5,5,4,5,4,4,5,4,5,3,5,5,5,4,5,5,4,The workplace environment is proud and promotes proud collaboration.
33673698-71a8-434d-85cb-3ee16b2e9ca3,2024-08-09,5,4,4,5,5,4,4,4,5,5,5,5,5,5,5,4,4,5,My manager is so great. I am great with the leadership.
13bb53f9-3873-4a54-a29b-b8b93cd1154f,2024-09-16,1,1,2,1,1,1,2,1,2,1,3,2,1,2,1,2,2,1,I'm mess with my salary. It is mess for my experience.
4c211caa-72fb-4fdc-96d1-6c709c1cac36,2024-02-24,4,4,4,4,5,5,4,4,5,4,5,4,4,5,4,5,4,4,I'm truly fantastic with the recognition I've received.
35e6759e-4019-4e7e-a137-0a3a36a7489c,2024-02-26,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,1,1,2,I've found career progression to be toxic and unclear.
fff69c64-8c22-4fc3-802f-018086e71bcf,2023-04-14,1,1,1,2,1,2,2,2,1,1,1,2,2,1,2,2,1,1,I'm unhappy with my salary. It is unhappy for my experience.
84528c05-744b-4c64-b537-683f9939f16a,2023-09-11,4,5,5,4,5,5,4,5,4,4,4,4,4,5,4,5,5,5,The workplace environment is fantastic and promotes fantastic collaboration.
e6f1a6a9-c809-43cf-bfc7-62283926387d,2023-08-15,4,3,4,4,4,3,4,3,3,3,2,3,3,4,3,3,3,4,My job is adequate. The responsibilities are adequate.
57fd8994-144f-4fd8-b099-821cc656253f,2023-04-22,3,4,3,3,4,3,3,4,3,4,4,4,4,4,3,4,4,4,Performance evaluations are adequate and generally follow the same format.
13378058-c375-4090-96fe-d12f5938c35a,2024-05-24,4,4,4,4,5,4,5,5,3,5,5,5,4,5,5,4,4,4,I am excellent with the company culture.
a93d7f63-c5f1-4422-87b7-0d4214816132,2024-04-17,4,3,3,3,3,3,3,4,4,5,2,4,3,4,3,3,3,4,Performance evaluations are regular and generally follow the same format.
8426e8bb-4e71-42ba-925f-931d2fe9a3ea,2023-04-09,1,1,1,1,2,1,2,1,3,1,3,1,2,2,2,1,1,2,I'm problem with my salary. It is problem for my experience.
6cebddd0-1519-4390-b590-34a9475b8671,2023-06-02,5,5,5,4,4,4,4,4,4,4,5,4,4,5,4,4,5,4,The company's mission is supportive and I feel aligned with its values.
8be65329-386e-4b35-a44e-0e00efb6a32d,2023-12-04,2,2,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,2,"My contributions feel completely mess, and I am not mess for my work."
06dcedc8-3f3c-4b6f-81db-68146d22f1b5,2024-12-06,3,4,4,3,4,4,4,4,4,5,3,3,4,4,4,3,3,4,I have mixed feelings. The new policy is fine.
ad45386b-c614-4860-adf0-f78797cff4b4,2023-06-12,3,3,4,3,4,3,4,4,3,5,2,2,3,3,3,3,3,3,My benefits are fine and meet my basic needs.
bd9bbd47-0131-4a83-a884-153dbd8d8c5a,2024-12-20,1,1,2,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,There's a difficult culture and a difficult of respect.
10d90a91-f737-4fd1-824e-5ab0cf286070,2024-11-11,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1,2,2,2,The tools and resources provided are low to perform my job effectively.
adde3c9c-144a-4200-afea-4407f27387d6,2023-06-10,3,3,4,3,4,4,4,3,4,3,3,4,3,4,4,3,4,3,I have mixed feelings. The new policy is typical.
5a83ee37-a851-4ec9-a622-ac66d348278e,2024-08-02,4,5,4,4,4,5,4,4,4,4,4,5,5,5,5,4,5,4,The company's mission is love and I feel aligned with its values.
5c254da1-60f6-4855-90a6-c82020638a3f,2024-02-02,4,3,3,4,4,3,3,4,4,3,4,5,3,4,3,4,3,3,My benefits are expected and meet my basic needs.
e768cefa-57b4-4116-bd02-811a86b0086b,2023-10-04,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,"My contributions feel completely problem, and I am not problem for my work."
